balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year,country,hs_input,error,hs_prefix
152316.0,154241.0,19282.0,6806109000,1925.0,103.0,US,미국,"슬래그 울, 단열재",2025.02,US,680610,,680610
-2350.0,0.0,0.0,6806101000,2350.0,46.0,US,미국,"슬래그 울, 단열재",2025.03,US,680610,,680610
-109080.0,134264.0,3777.0,6806103000,243344.0,5195.0,US,미국,"슬래그 울, 단열재",2025.03,US,680610,,680610
456317.0,460200.0,34924.0,6806109000,3883.0,214.0,US,미국,"슬래그 울, 단열재",2025.03,US,680610,,680610
-34775.0,0.0,0.0,6806101000,34775.0,4050.0,US,미국,"슬래그 울, 단열재",2025.04,US,680610,,680610
-258044.0,227397.0,7477.0,6806103000,485441.0,10856.0,US,미국,"슬래그 울, 단열재",2025.04,US,680610,,680610
-22537.0,77238.0,7313.0,6806109000,99775.0,86571.0,US,미국,"슬래그 울, 단열재",2025.04,US,680610,,680610
-493784.0,382423.0,12359.0,6806103000,876207.0,19669.0,US,미국,"슬래그 울, 단열재",2025.05,US,680610,,680610
64088.0,71152.0,10442.0,6806109000,7064.0,133.0,US,미국,"슬래그 울, 단열재",2025.05,US,680610,,680610
1497763.0,2157839.0,110305.0,-,660076.0,5870.0,-,-,-,총계,US,821599,,-
25309.0,25679.0,1202.0,8215991000,370.0,11.0,US,미국,금속 빨대,2024.06,US,821599,,821599
1415.0,1415.0,27.0,8215992000,0.0,0.0,US,미국,금속 빨대,2024.06,US,821599,,821599
9080.0,9119.0,464.0,8215993000,39.0,1.0,US,미국,금속 빨대,2024.06,US,821599,,821599
62090.0,62090.0,3941.0,8215995000,0.0,0.0,US,미국,금속 빨대,2024.06,US,821599,,821599
91028.0,96373.0,4552.0,8215999000,5345.0,114.0,US,미국,금속 빨대,2024.06,US,821599,,821599
-8592.0,20796.0,1098.0,8215991000,29388.0,180.0,US,미국,금속 빨대,2024.07,US,821599,,821599
-10571.0,4217.0,227.0,8215992000,14788.0,81.0,US,미국,금속 빨대,2024.07,US,821599,,821599
4334.0,4413.0,221.0,8215993000,79.0,5.0,US,미국,금속 빨대,2024.07,US,821599,,821599
13484.0,13496.0,570.0,8215995000,12.0,0.0,US,미국,금속 빨대,2024.07,US,821599,,821599
137622.0,208173.0,9725.0,8215999000,70551.0,656.0,US,미국,금속 빨대,2024.07,US,821599,,821599
15887.0,41591.0,1805.0,8215991000,25704.0,118.0,US,미국,금속 빨대,2024.08,US,821599,,821599
-21192.0,8022.0,175.0,8215992000,29214.0,146.0,US,미국,금속 빨대,2024.08,US,821599,,821599
4388.0,4469.0,139.0,8215993000,81.0,4.0,US,미국,금속 빨대,2024.08,US,821599,,821599
23817.0,23817.0,661.0,8215995000,0.0,0.0,US,미국,금속 빨대,2024.08,US,821599,,821599
28896.0,103977.0,4291.0,8215999000,75081.0,675.0,US,미국,금속 빨대,2024.08,US,821599,,821599
14742.0,14978.0,664.0,8215991000,236.0,10.0,US,미국,금속 빨대,2024.09,US,821599,,821599
3419.0,3427.0,174.0,8215992000,8.0,0.0,US,미국,금속 빨대,2024.09,US,821599,,821599
34043.0,34063.0,1479.0,8215993000,20.0,1.0,US,미국,금속 빨대,2024.09,US,821599,,821599
53941.0,53941.0,4186.0,8215995000,0.0,0.0,US,미국,금속 빨대,2024.09,US,821599,,821599
107278.0,112308.0,5929.0,8215999000,5030.0,158.0,US,미국,금속 빨대,2024.09,US,821599,,821599
25238.0,25901.0,1113.0,8215991000,663.0,15.0,US,미국,금속 빨대,2024.10,US,821599,,821599
439.0,551.0,37.0,8215992000,112.0,5.0,US,미국,금속 빨대,2024.10,US,821599,,821599
4099.0,4397.0,240.0,8215993000,298.0,14.0,US,미국,금속 빨대,2024.10,US,821599,,821599
7182.0,7188.0,165.0,8215995000,6.0,1.0,US,미국,금속 빨대,2024.10,US,821599,,821599
96097.0,99610.0,5020.0,8215999000,3513.0,142.0,US,미국,금속 빨대,2024.10,US,821599,,821599
-17071.0,18181.0,923.0,8215991000,35252.0,184.0,US,미국,금속 빨대,2024.11,US,821599,,821599
-34634.0,6168.0,382.0,8215992000,40802.0,192.0,US,미국,금속 빨대,2024.11,US,821599,,821599
4138.0,4187.0,275.0,8215993000,49.0,1.0,US,미국,금속 빨대,2024.11,US,821599,,821599
11417.0,12102.0,720.0,8215995000,685.0,27.0,US,미국,금속 빨대,2024.11,US,821599,,821599
-43960.0,51953.0,2146.0,8215999000,95913.0,1057.0,US,미국,금속 빨대,2024.11,US,821599,,821599
24071.0,24409.0,964.0,8215991000,338.0,10.0,US,미국,금속 빨대,2024.12,US,821599,,821599
3368.0,3368.0,79.0,8215992000,0.0,0.0,US,미국,금속 빨대,2024.12,US,821599,,821599
40340.0,40361.0,1505.0,8215993000,21.0,5.0,US,미국,금속 빨대,2024.12,US,821599,,821599
18888.0,20670.0,1606.0,8215995000,1782.0,28.0,US,미국,금속 빨대,2024.12,US,821599,,821599
157516.0,164691.0,9150.0,8215999000,7175.0,120.0,US,미국,금속 빨대,2024.12,US,821599,,821599
12402.0,12766.0,584.0,8215991000,364.0,16.0,US,미국,금속 빨대,2025.01,US,821599,,821599
3652.0,3670.0,238.0,8215992000,18.0,4.0,US,미국,금속 빨대,2025.01,US,821599,,821599
15853.0,15870.0,593.0,8215993000,17.0,2.0,US,미국,금속 빨대,2025.01,US,821599,,821599
17793.0,17809.0,508.0,8215995000,16.0,0.0,US,미국,금속 빨대,2025.01,US,821599,,821599
185694.0,191014.0,9843.0,8215999000,5320.0,133.0,US,미국,금속 빨대,2025.01,US,821599,,821599
-15712.0,9028.0,962.0,8215991000,24740.0,130.0,US,미국,금속 빨대,2025.02,US,821599,,821599
-31599.0,346.0,9.0,8215992000,31945.0,163.0,US,미국,금속 빨대,2025.02,US,821599,,821599
9446.0,9487.0,407.0,8215993000,41.0,1.0,US,미국,금속 빨대,2025.02,US,821599,,821599
22145.0,22178.0,2313.0,8215995000,33.0,1.0,US,미국,금속 빨대,2025.02,US,821599,,821599
-52357.0,21695.0,1098.0,8215999000,74052.0,749.0,US,미국,금속 빨대,2025.02,US,821599,,821599
19035.0,19669.0,869.0,8215991000,634.0,78.0,US,미국,금속 빨대,2025.03,US,821599,,821599
2181.0,2200.0,95.0,8215992000,19.0,2.0,US,미국,금속 빨대,2025.03,US,821599,,821599
16103.0,16103.0,665.0,8215993000,0.0,0.0,US,미국,금속 빨대,2025.03,US,821599,,821599
37919.0,37940.0,1626.0,8215995000,21.0,0.0,US,미국,금속 빨대,2025.03,US,821599,,821599
73175.0,77100.0,3880.0,8215999000,3925.0,58.0,US,미국,금속 빨대,2025.03,US,821599,,821599
16952.0,17542.0,1085.0,8215991000,590.0,20.0,US,미국,금속 빨대,2025.04,US,821599,,821599
1109.0,1221.0,46.0,8215992000,112.0,6.0,US,미국,금속 빨대,2025.04,US,821599,,821599
14020.0,14060.0,654.0,8215993000,40.0,1.0,US,미국,금속 빨대,2025.04,US,821599,,821599
14413.0,14530.0,1228.0,8215995000,117.0,3.0,US,미국,금속 빨대,2025.04,US,821599,,821599
103805.0,108444.0,6452.0,8215999000,4639.0,115.0,US,미국,금속 빨대,2025.04,US,821599,,821599
23513.0,37125.0,2819.0,8215991000,13612.0,69.0,US,미국,금속 빨대,2025.05,US,821599,,821599
-13942.0,5731.0,344.0,8215992000,19673.0,96.0,US,미국,금속 빨대,2025.05,US,821599,,821599
12266.0,12266.0,600.0,8215993000,0.0,0.0,US,미국,금속 빨대,2025.05,US,821599,,821599
48746.0,48807.0,2542.0,8215995000,61.0,1.0,US,미국,금속 빨대,2025.05,US,821599,,821599
73605.0,111137.0,4989.0,8215999000,37532.0,260.0,US,미국,금속 빨대,2025.05,US,821599,,821599
866182.0,1155993.0,64481.0,-,289811.0,2088.0,-,-,-,총계,US,841919,,-
4589.0,4589.0,222.0,8419190000,0.0,0.0,US,미국,태양열 집열기,2024.06,US,841919,,841919
196220.0,229620.0,15133.0,8419190000,33400.0,846.0,US,미국,태양열 집열기,2024.07,US,841919,,841919
56368.0,64473.0,4404.0,8419190000,8105.0,26.0,US,미국,태양열 집열기,2024.08,US,841919,,841919
167119.0,200669.0,10028.0,8419190000,33550.0,521.0,US,미국,태양열 집열기,2024.09,US,841919,,841919
17582.0,49451.0,2858.0,8419190000,31869.0,26.0,US,미국,태양열 집열기,2024.10,US,841919,,841919
-12486.0,1083.0,12.0,8419190000,13569.0,135.0,US,미국,태양열 집열기,2024.11,US,841919,,841919
243131.0,243507.0,7172.0,8419190000,376.0,3.0,US,미국,태양열 집열기,2024.12,US,841919,,841919
99050.0,116424.0,6712.0,8419190000,17374.0,19.0,US,미국,태양열 집열기,2025.01,US,841919,,841919
-8435.0,27088.0,1377.0,8419190000,35523.0,37.0,US,미국,태양열 집열기,2025.02,US,841919,,841919
12914.0,28032.0,1664.0,8419190000,15118.0,54.0,US,미국,태양열 집열기,2025.03,US,841919,,841919
42388.0,60608.0,3674.0,8419190000,18220.0,378.0,US,미국,태양열 집열기,2025.04,US,841919,,841919
47742.0,130449.0,11225.0,8419190000,82707.0,43.0,US,미국,태양열 집열기,2025.05,US,841919,,841919
-415492.0,582642.0,55.0,-,998134.0,110.0,-,-,-,총계,US,850231,,-
-611832.0,0.0,0.0,8502311000,611832.0,55.0,US,미국,풍력 터빈용 발전기,2024.07,US,850231,,850231
582642.0,582642.0,55.0,8502311000,0.0,0.0,US,미국,풍력 터빈용 발전기,2024.10,US,850231,,850231
-386302.0,0.0,0.0,8502311000,386302.0,55.0,US,미국,풍력 터빈용 발전기,2024.12,US,850231,,850231
62693046.0,259634187.0,3905653.0,-,196941141.0,606795.0,-,-,-,총계,US,850440,,-
-832074.0,29623.0,129.0,8504401010,861697.0,685.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
-1118495.0,1095490.0,9952.0,8504401090,2213985.0,2202.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
307.0,2019.0,50.0,8504402011,1712.0,23.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
88442.0,271611.0,1595.0,8504402019,183169.0,667.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
5100.0,5100.0,10.0,8504402091,0.0,0.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
9683382.0,10126790.0,155773.0,8504402099,443408.0,1185.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
1025791.0,1026756.0,19492.0,8504403010,965.0,14.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
2720785.0,3039721.0,53331.0,8504403090,318936.0,1045.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
188320.0,298972.0,6191.0,8504404090,110652.0,17.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
34704.0,35531.0,575.0,8504405010,827.0,21.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
55657.0,121064.0,1433.0,8504405090,65407.0,655.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
-12387.0,7657.0,49.0,8504409011,20044.0,44.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
-13695.0,2885.0,17.0,8504409019,16580.0,45.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
87869.0,230422.0,1917.0,8504409091,142553.0,63.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
-2307168.0,8282833.0,118955.0,8504409099,10590001.0,31413.0,US,미국,전력 변환장치 (인버터),2024.06,US,850440,,850440
-680612.0,20268.0,156.0,8504401010,700880.0,309.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
238043.0,2200373.0,19029.0,8504401090,1962330.0,2346.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
-273544.0,12520.0,458.0,8504402011,286064.0,1295.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
118512.0,375011.0,3630.0,8504402019,256499.0,1096.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
5331.0,6405.0,12.0,8504402091,1074.0,1.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
8915544.0,9742955.0,195669.0,8504402099,827411.0,3592.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
63947.0,905124.0,14581.0,8504403010,841177.0,9259.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
947144.0,1425434.0,18457.0,8504403090,478290.0,5584.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
-26.0,104.0,1.0,8504404010,130.0,1.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
-31966.0,948.0,30.0,8504404090,32914.0,28.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
13595.0,14127.0,50.0,8504405010,532.0,3.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
72481.0,131845.0,1547.0,8504405090,59364.0,295.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
2458.0,6863.0,43.0,8504409011,4405.0,19.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
11622.0,15102.0,66.0,8504409019,3480.0,5.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
146179.0,232423.0,1922.0,8504409091,86244.0,312.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
5279029.0,15259617.0,187967.0,8504409099,9980588.0,25510.0,US,미국,전력 변환장치 (인버터),2024.07,US,850440,,850440
-326811.0,49136.0,134.0,8504401010,375947.0,239.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
319415.0,2129632.0,24185.0,8504401090,1810217.0,2963.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
-147480.0,75603.0,535.0,8504402011,223083.0,344.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
73995.0,198764.0,945.0,8504402019,124769.0,270.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
1910538.0,2661254.0,41862.0,8504402099,750716.0,1329.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
1148529.0,1149900.0,22607.0,8504403010,1371.0,1.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
1065689.0,1294256.0,22145.0,8504403090,228567.0,948.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
199049.0,199341.0,4201.0,8504404090,292.0,21.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
1898.0,2432.0,28.0,8504405010,534.0,4.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
62804.0,132797.0,2631.0,8504405090,69993.0,865.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
-31602.0,591.0,9.0,8504409011,32193.0,42.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
-123772.0,4820.0,42.0,8504409019,128592.0,37.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
-16373.0,73306.0,697.0,8504409091,89679.0,453.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
476493.0,11588042.0,165287.0,8504409099,11111549.0,49827.0,US,미국,전력 변환장치 (인버터),2024.08,US,850440,,850440
-1457465.0,62102.0,316.0,8504401010,1519567.0,728.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-232654.0,1710083.0,15384.0,8504401090,1942737.0,2630.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-85575.0,43941.0,81.0,8504402011,129516.0,164.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-77418.0,52306.0,755.0,8504402019,129724.0,194.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
4550.0,4550.0,12.0,8504402091,0.0,0.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
804309.0,1767431.0,30445.0,8504402099,963122.0,1408.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
557628.0,658960.0,9762.0,8504403010,101332.0,110.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
1098635.0,1551372.0,19201.0,8504403090,452737.0,699.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-190.0,0.0,0.0,8504404010,190.0,7.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-1010.0,150.0,2.0,8504404090,1160.0,28.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
7724.0,8664.0,178.0,8504405010,940.0,12.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
29568.0,72179.0,1024.0,8504405090,42611.0,288.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-445463.0,1822.0,20.0,8504409011,447285.0,102.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-10581.0,743.0,61.0,8504409019,11324.0,71.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
126019.0,171869.0,1961.0,8504409091,45850.0,121.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
181479.0,11545750.0,183069.0,8504409099,11364271.0,31766.0,US,미국,전력 변환장치 (인버터),2024.09,US,850440,,850440
-972646.0,55222.0,281.0,8504401010,1027868.0,401.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-881270.0,1187094.0,10785.0,8504401090,2068364.0,1968.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
3350.0,3350.0,39.0,8504402011,0.0,0.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-47151.0,57744.0,578.0,8504402019,104895.0,246.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-4580748.0,1919170.0,24793.0,8504402099,6499918.0,30367.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
440155.0,498572.0,5505.0,8504403010,58417.0,994.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
715143.0,943196.0,24019.0,8504403090,228053.0,1102.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-164.0,1649.0,42.0,8504404090,1813.0,9.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
2491.0,3815.0,81.0,8504405010,1324.0,13.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
1209634.0,1232221.0,16186.0,8504405090,22587.0,219.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-43813.0,7020.0,37.0,8504409011,50833.0,25.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
7040.0,7484.0,28.0,8504409019,444.0,8.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-82910.0,76833.0,403.0,8504409091,159743.0,98.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-4965436.0,9846205.0,138943.0,8504409099,14811641.0,34057.0,US,미국,전력 변환장치 (인버터),2024.10,US,850440,,850440
-565413.0,23737.0,141.0,8504401010,589150.0,315.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
-970396.0,772494.0,4700.0,8504401090,1742890.0,2007.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
-141610.0,708.0,18.0,8504402011,142318.0,82.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
-32927.0,293760.0,2568.0,8504402019,326687.0,620.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
4250.0,4250.0,8.0,8504402091,0.0,0.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
1850443.0,3384841.0,39806.0,8504402099,1534398.0,1422.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
380264.0,382071.0,3028.0,8504403010,1807.0,10.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
1137396.0,1549337.0,39566.0,8504403090,411941.0,3530.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
16839.0,21457.0,261.0,8504404090,4618.0,26.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
669.0,1596.0,35.0,8504405010,927.0,11.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
56198.0,87176.0,916.0,8504405090,30978.0,279.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
-10508.0,1850.0,13.0,8504409011,12358.0,56.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
-6858.0,9796.0,9.0,8504409019,16654.0,49.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
61609.0,87494.0,584.0,8504409091,25885.0,137.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
1601746.0,11154835.0,164988.0,8504409099,9553089.0,23130.0,US,미국,전력 변환장치 (인버터),2024.11,US,850440,,850440
-569483.0,142802.0,330.0,8504401010,712285.0,344.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
-75250.0,2369184.0,22158.0,8504401090,2444434.0,1941.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
-87978.0,5042.0,91.0,8504402011,93020.0,147.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
752765.0,829608.0,19069.0,8504402019,76843.0,497.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
5991.0,8295.0,15.0,8504402091,2304.0,0.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
2431956.0,3088894.0,67562.0,8504402099,656938.0,704.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
346804.0,348840.0,4760.0,8504403010,2036.0,14.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
4576482.0,5068135.0,79814.0,8504403090,491653.0,3604.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
-772.0,0.0,0.0,8504404010,772.0,18.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
453.0,1329.0,145.0,8504404090,876.0,4.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
1692.0,8075.0,184.0,8504405010,6383.0,11.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
58690.0,96024.0,921.0,8504405090,37334.0,324.0,US,미국,전력 변환장치 (인버터),2024.12,US,850440,,850440
